fragment_id,time_point,acc_x,acc_y,acc_z,acc_xg,acc_yg,acc_zg,behavior_id
8,1856,0,-0.1,-0.1,0.2,5.1,8.2,0
8,1941,0,0,0,0.3,5.1,8.4,0
8,2030,-0.1,0,-0.1,0.2,5.1,8.2,0
8,2119,0,0,0.2,0.2,5.2,8.3,0
8,2204,-0.1,0,0.1,0.2,5.1,8.2,0
8,2289,0.1,0,0,0.3,5.1,8.3,0
8,2374,0,0,0.1,0.4,5.1,8.3,0
8,2460,0,0.1,0,0.3,5.1,8.2,0
8,2544,0.1,0,0.1,0.3,5.1,8.5,0
8,2633,-0.1,0.1,-0.1,0.3,5.2,8.3,0
8,2722,0,0,0.1,0.5,5.1,8.3,0
8,2809,0,0,0.2,0.3,5.1,8.4,0
8,2899,0,0,0,0.4,5,8.3,0
8,2983,0.2,0,-0.1,0.8,5,8.3,0
8,3068,0,0,0,0.6,5.1,8.4,0
8,3153,0,0.1,0,0.4,5.1,8.4,0
8,3237,0.1,0,0.1,0.5,5.1,8.3,0
8,3326,-0.1,0,0,0.4,5.1,8.4,0
8,3410,0,0,-0.1,0.3,5.2,8.4,0
8,3499,-0.2,-0.1,-0.4,0.3,5.2,7.2,0
8,3582,-0.1,0,0,0.2,5.2,8.3,0
8,3670,0.4,-0.1,-0.5,0.6,4.9,7.6,0
8,3759,-0.8,0.6,1.5,0.2,5.4,9.2,0
8,3844,0.3,-0.2,0.1,0.2,5.2,8,0
8,3928,-0.1,0,-0.3,0.3,5.2,8.4,0
8,4022,0,0.1,0.2,0.3,5.1,8.2,0
8,4107,0,0.1,-0.2,0.2,5.1,8.3,0
8,4200,0,0,-0.1,0.5,4.9,8.4,0
8,4284,-0.1,0.1,0.2,0.2,5,8.6,0
8,4367,-0.3,0.1,0.2,0.6,4.7,8.8,0
8,4453,-0.2,-0.1,-1.2,0.7,4.7,8.6,0
8,4543,0.3,-0.1,0.1,0.7,4.8,8.8,0
8,4622,-0.2,0.1,-0.8,0.2,5.1,7.7,0
8,4707,-0.2,0,0,0.3,5.1,8.3,0
8,4809,0.2,0,-0.1,0.5,5.1,8.6,0
8,4898,0.2,0,0.2,0.4,5,8.9,0
8,4996,-0.2,0.1,0.1,0.2,5.1,8.4,0
9,55,0,-0.1,-0.4,0.1,5,8.2,0
9,140,0,0,-0.1,0.2,5,8.3,0
9,229,0,0,-0.1,0.2,4.9,8.3,0
9,315,0,0,0,0.4,5,8.6,0
9,410,0.1,0,0.2,0.2,5,8.7,0
9,496,0.1,-0.1,0,0.3,5,8.3,0
9,593,-0.1,0,-0.5,0.8,4.9,8.5,0
9,697,0.2,0,0,0.4,4.9,8.5,0
9,795,0.2,0,-1.2,-0.3,4.9,9.1,0
9,880,0.3,-0.2,0.5,0.2,4.7,9.1,0
9,972,-0.4,-0.6,-0.7,0.1,5.1,8.9,0
9,1083,0.1,0,0.5,0.1,4.9,8.7,0
9,1177,-0.2,-0.1,-0.3,0.1,4.8,7.9,0
9,1261,-0.1,0.1,0.6,0.1,4.9,8.9,0
9,1432,0,0,0.2,0.1,4.8,8.8,0
9,1517,0,0,-0.3,0.2,4.9,8.3,0
9,1604,0,-0.1,-0.2,0.3,4.7,8.1,0
9,1701,0,0.1,0.3,0.3,4.8,8.7,0
9,1792,0.1,0.1,0.3,0.4,4.9,8.5,0
9,1878,0.1,-0.1,-0.6,0.4,4.8,7.5,0
9,1962,-0.2,0,1.5,0,5.3,9.6,0
9,2059,0.3,-0.1,0.4,0.3,4.8,8.7,0
9,2143,0,-0.1,-0.3,0.2,4.9,8.4,0
9,2232,0,0.1,0.3,0.1,5,8.9,0
9,2317,0.1,-0.1,-0.3,0.4,4.9,8.2,0
9,2403,0.1,0,0,0.3,4.9,8.6,0
9,2488,-0.1,0,0.2,0.3,4.9,8.4,0
9,2573,0,0,0.1,0.4,4.9,8.5,0
9,2663,-0.1,0,0,0.2,4.9,8.5,0
9,2747,-0.2,0,0,0.2,4.9,8.3,0
9,2832,-0.1,0,-0.6,0.7,4.7,8.9,0
9,2924,0.3,-0.3,-0.2,1.3,4.1,8.6,0
9,3012,0.3,0,-1,0.8,5,6.3,0
9,3098,-0.1,0,0.8,0.2,4.8,8.7,0
9,3182,-0.4,0.1,0.5,0.1,4.7,9.1,0
9,3277,-0.4,0.2,-0.3,0,5,8.2,0
9,3361,-0.4,0,0.1,-0.1,5,8.8,0
9,3446,0.2,-0.1,-0.5,0.6,4.8,8.3,0
9,3532,0.1,0,-0.1,0.7,4.9,8.2,0
9,3620,-0.1,0,0.4,0.6,4.8,8.6,0
9,3705,0.1,-0.1,-0.3,0.3,4.9,8.6,0
9,3789,-0.1,0,0.2,0.3,4.9,8.5,0
9,3876,-0.4,0.2,-0.2,0,5.1,8.2,0
9,3960,0.3,-0.3,0,0.8,4.7,8.4,0
9,4050,0.3,0.1,-0.4,0.7,5,8.4,0
9,4136,0,-0.1,0,0.7,4.9,8.1,0
9,4226,-0.2,0.1,0.2,0.6,5,8.3,0
9,4320,-0.2,0,0.2,-0.1,5,9.2,0
9,4405,-0.1,0,0,0.2,4.8,7.9,0
9,4500,-0.2,0.2,-0.1,0,5,8.6,0
9,4586,-0.1,0,0,0.3,4.9,8.4,0
9,4670,-0.1,0.1,0.1,0.4,4.9,8.7,0
9,4761,0.3,-0.1,-0.3,0.9,4.9,8.2,0
9,4847,0.1,0.2,0.4,0.4,5,9,0
9,4936,0.1,0,0.6,0.3,4.8,8.7,0
10,74,-0.1,0.1,0,0,5.2,8.1,0
10,163,0,0.1,-0.1,0,5.2,8,0
10,248,-0.2,0.1,-0.9,-0.1,5.3,8.1,0
10,333,0,0,0.3,0.1,5.2,8.3,0
10,419,0.1,0,-0.2,0.1,5.1,8.4,0
10,506,0,0,0,0.1,5.1,8.5,0
10,595,0.1,-0.1,-0.2,0.2,5,8.1,0
10,681,0.1,0,0.1,0.2,5,8.8,0
10,765,-0.2,0.2,-0.1,-0.1,5.3,7.8,0
10,850,-0.1,0.1,-1,0.2,5.3,7.7,0
10,947,0.2,-0.2,0.3,0.2,5.1,8.8,0
10,1038,-0.1,0.1,0.2,0,5.3,8.2,0
10,1126,0.1,-0.1,-0.2,0.2,5.1,8.2,0
10,1211,0.1,0,0.3,0.1,5.2,8.6,0
10,1298,-0.1,0.1,-0.2,0,5.2,8.1,0
10,1384,0,-0.1,-0.1,0,5.1,8.2,0
10,1469,0,0,0,0,5.2,8.4,0
10,1554,0.2,-0.1,0.1,0.2,5.1,8.4,0
10,1638,-0.1,0,-0.1,0,5.2,8.3,0
10,1724,-0.1,0.1,0.2,-0.1,5.2,8.4,0
10,1809,0,0,0,0.1,5.2,8.3,0
10,1897,0,0,0.1,0,5.2,8.5,0
10,1982,-0.1,0,-1.4,-0.2,5.2,8.1,0
10,2067,0,-0.1,0.5,0.2,5,8.4,0
10,2151,-0.1,0,0,0,5.2,8.4,0
10,2236,-0.2,-0.1,0,0.1,5.3,8.7,0
10,2331,0.2,-0.1,0.2,0.3,5.1,8.5,0
10,2417,-0.1,0,-0.4,-0.2,5.3,8.1,0
10,2503,0,0,-0.2,0,5.1,8.4,0
10,2591,0.1,-0.1,0.1,0.2,5.1,8.4,0
10,2675,0.1,-0.1,0.2,0,5,8.5,0
10,2760,0.1,0,-0.4,-0.1,5.1,8.2,0
10,2845,0,0,0.6,0.2,5,9.3,0
10,2937,-0.1,-0.2,-0.5,0,5,7.5,0
10,3025,-0.3,0.1,0,-0.3,5.3,8.6,0
10,3130,-0.2,0.1,0.4,-0.1,5.2,8.3,0
10,3222,0.3,-0.2,0.1,0.4,4.9,8.6,0
10,3307,0.1,-0.1,0,0.2,5,8.1,0
10,3392,0,-0.1,-0.3,0.3,5,8.2,0
10,3480,-0.3,0.3,1,-0.2,5.3,9.5,0
10,3566,0,0.1,-0.1,0.1,5,7.9,0
10,3650,0.2,-0.2,0,0.2,4.9,8.7,0
10,3735,-0.1,-0.1,-0.1,0,5,7.9,0
10,3820,-0.6,0.2,-1.9,-0.6,5.5,6.5,0
10,3907,-0.1,0.1,2.1,0.1,5.1,10.1,0
10,4005,0.3,-0.2,-0.6,0.5,4.9,8,0
10,4094,-0.2,0,-0.2,-0.1,5.1,9,0
10,4179,0.1,0,0.1,0.4,5,8.1,0
10,4263,0.3,-0.2,0.1,0.3,4.8,8.9,0
10,4350,0,0,-0.1,0,5.2,7.5,0
10,4437,-0.4,0,-0.9,-0.3,5.2,7.9,0
10,4521,0.1,0,0.8,0.3,4.9,9,0
10,4607,0.1,-0.2,-0.6,0.3,4.9,7.9,0
10,4694,0,0,1,0.3,4.9,10.6,0
10,4776,0.3,-0.1,-1.2,0.3,5,7,0
10,4861,-0.1,-0.1,0.1,0,5.1,8.5,0
10,4952,-0.1,0.2,0.1,0,5.2,8.4,0
11,36,0,-0.1,-0.1,0.1,5.1,8.3,0
11,120,0,0,0,0,5.1,8.3,0
11,210,0,0.1,0.2,-0.1,5.2,8.6,0
11,300,0.1,0,-0.1,0,5.1,8.3,0
11,388,0.1,-0.1,0.1,0.2,5,9,0
11,472,-0.2,0.1,-0.3,-0.1,5.2,8,0
11,558,0,0,-0.1,0,5,8.2,0
11,648,0,0,-0.1,0.1,5,9.1,0
11,733,0.2,-0.1,0.1,0,4.9,7.8,0
11,819,0.1,0,-0.4,0.1,5.1,8.1,0
11,903,0,0.1,-0.6,0,5,8.5,0
11,996,0.4,-0.1,1.3,0.5,4.8,9.7,0
11,1083,0,0.1,-1.4,-0.1,5.2,6.4,0
11,1167,-0.2,0.1,0.6,0,5.1,9.3,0
11,1252,0,0,0.5,0.2,4.9,8.7,0
11,1342,0.2,-0.1,-0.8,0.3,4.9,8.1,0
11,1426,0.1,0,1.7,0.3,4.8,10.3,0
11,1510,-0.1,0,-1.2,0,5,7.4,0
11,1601,-0.4,0.1,0.4,-0.7,5.4,6.5,0
11,1689,0,0.1,0.6,0,5,8.5,0
11,1774,0.4,-0.1,1.1,0.5,4.8,9.4,0
11,1860,-0.1,-0.1,-1.6,0.2,5.1,6.7,0
11,1945,-0.2,0,0.6,0,5,9.2,0
11,2032,0.2,-0.1,1.1,0.3,4.8,9.1,0
11,2120,-0.2,0,-1.4,-0.2,5.2,6.8,0
11,2204,-0.3,0.2,0.5,-0.3,5.2,9,0
11,2292,0.3,-0.2,0.3,0.3,4.7,8.7,0
11,2376,0.2,-0.4,0,0,4.7,7.6,0
11,2466,-0.2,0.1,-0.3,-0.1,5.1,8.3,0
11,2553,0,0,0.8,0,4.9,9.1,0
11,2642,0,0,-0.5,0,5,7.7,0
11,2735,-0.1,-0.1,0.2,0,5,8.7,0
11,2820,0.2,-0.1,-0.2,0.3,4.9,8.2,0
11,2911,0.3,-0.1,1.7,0.3,4.7,9.8,0
11,2996,-0.3,0.1,-1.2,-0.4,5.3,7.2,0
11,3081,-0.1,0,0.2,-0.1,5.2,8.6,0
11,3166,-0.1,0.1,0.2,0,5.1,8.4,0
11,3251,0,-0.1,-0.2,0,5.1,8.2,0
11,3340,-0.1,0,0.3,-0.1,5.1,8.6,0
11,3425,0,0,0,0,5.1,8.3,0
11,3510,0,0,-0.2,-0.1,5.2,8.1,0
11,3594,0,0,0.1,0.1,5.1,8.4,0
11,3678,0,0,0,0,5.1,8.3,0
11,3764,0,0,0.4,-0.1,5.2,8.4,0
11,3855,0,-0.1,0,0,5.1,8.4,0
11,3941,0,0,0.1,0,5.1,8.3,0
11,4027,0,-0.1,-0.1,0,5.1,8.3,0
11,4122,0,0,-0.1,-0.1,5.2,8.2,0
11,4207,0.1,0,0.1,0.1,5,8.4,0
11,4292,0,0,0,-0.1,5.1,8.4,0
11,4381,0,0,-0.1,0,5.1,8.4,0
11,4474,-0.1,0.2,0,-0.3,5.3,8.5,0
11,4565,0.2,-0.1,0.1,0.1,4.9,8.6,0
11,4650,0,0,-0.1,0,5.1,8.5,0
11,4735,0.1,0,0.1,0,5,8.2,0
11,4820,0,0,0.2,-0.2,5.1,8.4,0
11,4911,0,0.1,0.2,-0.2,5.1,8.1,0
11,4995,0.1,0,-0.2,-0.1,5,8.3,0
12,83,0.3,-0.2,1.1,0.1,4.8,9.1,0
12,168,-0.2,0,-0.9,-0.3,5.2,7.6,0
12,257,-0.2,0.1,0.1,-0.6,5.4,7.4,0
12,342,-0.1,0.1,0.2,-0.2,5.1,8.4,0
12,427,0,0,-0.1,-0.1,5,8.5,0
12,512,0,0,0.3,-0.2,5.1,8.5,0
12,597,0.1,-0.1,-0.4,0.1,4.9,8.1,0
12,682,0.1,-0.1,1.4,0.1,4.9,10.9,0
12,782,0,0,-1.6,0.3,5.1,6.7,0
12,871,0.1,-0.2,0.1,0.2,5,8.5,0
12,955,-0.3,0.2,0.7,-0.3,5.3,8.8,0
12,1039,0,-0.2,-0.5,0,4.9,7.6,0
12,1131,0.2,0,0.8,0.2,5.1,9.2,0
12,1218,-0.1,-0.1,-0.4,0,5,7.9,0
12,1302,-0.1,0,0.1,-0.2,5.1,8.4,0
12,1387,-0.1,0,0.3,-0.2,5.2,8.9,0
12,1476,0.4,-0.1,-0.1,0.3,5,8.2,0
12,1563,-0.1,0,-0.2,-0.1,5,8.1,0
12,1647,-0.3,0.1,-0.2,-0.7,5.2,8.3,0
12,1740,0.5,-0.1,0.3,0.5,4.8,8.7,0
12,1826,0.4,-0.2,0,0.5,4.7,8.6,0
12,1913,0,0.1,-0.2,0.2,5,8.9,0
12,2006,0,0,-0.6,0.3,5,7.2,0
12,2091,0.1,-0.2,-0.7,0.2,5,7.8,0
12,2177,-0.3,0.2,0.5,-0.4,5.3,9,0
12,2261,-0.4,-0.1,-1.8,0,5.1,7.8,0
12,2347,0,0,-0.1,0,5.1,8.3,0
12,2431,0,0.1,0.2,-0.1,5,8.6,0
12,2525,0,0.1,1,0,4.8,9.8,0
12,2611,0.2,-0.1,-0.8,0.1,5,7.4,0
12,2694,0.3,-0.2,-0.1,0.2,4.9,8.6,0
12,2780,0,0,0.5,0,5.1,8.8,0
12,2870,0,0,-0.2,0.1,5.1,8.2,0
12,2955,0.1,0,0,0.2,5,8.5,0
12,3042,-0.2,0.2,-0.2,-0.1,5.1,8.2,0
12,3132,0.2,-0.1,0.9,0.4,4.6,10,0
12,3219,-0.1,0,-1.4,0.1,5.1,7.1,0
12,3306,-0.2,0.1,-0.1,-0.2,5.2,8.6,0
12,3390,-0.1,0.1,0.7,0,5,9,0
12,3479,0,0,-0.5,0,4.9,7.9,0
12,3564,0.1,-0.1,0.2,0,4.8,8.8,0
12,3649,0.4,-0.2,0.8,0.1,4.8,8.5,0
12,3733,-0.1,0,-0.6,-0.2,5,8,0
12,3822,0.1,0,1.4,0.2,4.8,10,0
12,3913,-0.2,-0.1,-1,-0.1,5.1,7.2,0
12,3998,-0.3,0.1,0.1,-0.3,5.2,8.7,0
12,4083,0,0,0.4,0.1,5,8.6,0
12,4173,0.1,-0.1,-0.2,0.3,5.1,7.1,0
12,4257,-0.1,0,0.2,0,5,8.6,0
12,4342,-0.1,0,0.2,0.1,4.9,8.4,0
12,4432,-0.1,-0.1,-0.6,0.2,4.9,7.7,0
12,4519,0,0,0.6,0,4.9,8.9,0
12,4605,0.1,0,0.1,0.1,4.8,8.9,0
12,4696,-0.3,-0.1,-0.5,-0.1,5,7.5,0
12,4787,-0.4,-0.1,-0.5,0,5.2,8.2,0
12,4872,0.4,-0.1,0.6,0.3,4.7,8.6,0
12,4958,0,-0.1,-0.5,0,4.9,8,0
13,54,-0.1,0.1,0.5,0,4.9,9,0
13,139,0.2,-0.1,0,0,4.9,7.7,0
13,223,-0.4,0.2,-0.4,-0.3,5.1,8.2,0
13,316,0.4,-0.2,0.3,0,4.6,8.8,0
13,401,0.4,-0.3,1.6,0.6,4.5,9.8,0
13,490,0,0,-1.5,0,5,7.2,0
13,579,-0.4,0.1,0.5,-0.4,5.1,9.1,0
13,669,0,0,0.2,0.2,4.9,8.4,0
13,755,0,0,-0.2,0.2,5,8.5,0
13,841,-0.1,0,0.4,-0.2,5,9.3,0
13,925,0.2,-0.1,0,0.1,4.9,8.1,0
13,1009,0,0,0,0,4.9,8.6,0
13,1094,-0.1,0.1,0,-0.1,5,8.1,0
13,1194,0.3,0,0.9,0.3,4.8,8.7,0
13,1278,-0.1,0.1,-0.4,-0.2,5.2,8.2,0
13,1363,-0.5,0.1,0,-0.1,5.1,8.8,0
13,1455,0.4,-0.2,-0.2,0.7,4.7,8.5,0
13,1540,0.2,-0.4,1.6,0.4,4.8,9.6,0
13,1625,-0.2,0.2,-1.8,-0.2,5.2,6.6,0
13,1710,-0.3,0,0.4,-0.4,5.1,9.3,0
13,1800,-0.2,0.2,-0.3,0,5,8.1,0
13,1887,0.4,-0.3,0,0.5,4.6,8.7,0
13,1978,0,-0.1,0,-0.2,4.9,7.9,0
13,2064,-0.4,0.2,-0.1,-0.3,5.2,8.1,0
13,2149,-0.7,0.4,0.7,-0.4,5.3,9,0
13,2237,0.1,-0.1,-0.3,0.2,4.8,8.1,0
13,2322,0,-0.2,1.5,0.5,4.6,10.2,0
13,2413,0.1,-0.1,-1.5,0,5,7.1,0
13,2497,0.1,-0.1,0,0.2,4.9,8.4,0
13,2583,-0.2,0,0.4,0.2,4.9,8.7,0
13,2667,0,0,-0.1,0.4,4.9,8.3,0
13,2752,-0.3,0.1,0.2,0,5.2,8.4,0
13,2849,-0.1,0,-0.5,0.2,5.1,8.1,0
13,2933,-0.1,0.1,0.3,0.2,5.1,8.6,0
13,3020,0,0,-0.2,0.3,5,8.1,0
13,3106,0,-0.1,0,0.2,5,8.4,0
13,3194,-0.2,0.1,0.1,0.1,5.3,8.5,0
13,3287,0,0.4,0.4,0.3,5.7,8.3,0
13,3372,0.5,0.2,0.6,0.4,5.7,8.9,0
13,3458,0.4,0.4,0.7,0.6,5.8,8.7,0
13,3549,0.2,-0.3,0.4,1.4,5.1,8.4,0
13,3634,0.8,0.2,-0.5,2.3,5.9,7,0
13,3724,-0.2,-0.1,-0.5,0.6,5.7,6.7,0
13,3813,-1.7,-1.7,-1.4,-1,4.4,6.1,0
13,3899,-0.3,-0.6,0,1.1,5.7,7.8,0
13,3984,-0.5,0.3,-0.8,0.5,5.9,6.3,0
13,4068,1.5,-0.2,-0.2,2.9,6.3,8.5,0
13,4176,-0.4,0.1,2,0,5.2,9.1,0
13,4262,-0.5,-0.2,-0.7,0,5.1,7.9,0
13,4347,-0.1,-0.2,1.6,0.6,4.7,9.9,0
13,4432,0.6,-0.4,-0.2,1.2,4.6,8.3,0
13,4517,-0.1,0,-0.3,0.4,4.9,8.5,0
13,4604,0.1,0.1,0.1,0.4,5.1,8.8,0
13,4696,0.3,0.1,0.3,0.5,5.2,8.4,0
13,4781,0.5,-0.1,0,0.9,4.9,8.5,0
13,4870,-0.1,0,-0.2,0.3,5.1,8.2,0
13,4955,-0.3,0.4,0.8,0.1,5.4,8.7,0
14,39,0,0,-0.4,0.5,5.1,8.1,0
14,125,0,-0.3,-0.3,0.5,4.9,8.2,0
14,210,-0.1,0.1,0.5,0.1,5.2,8.7,0
14,297,-0.2,-0.1,-0.9,0,5.1,7.7,0
14,386,0.1,0.1,0.7,0.2,5.2,8.8,0
14,470,-0.1,0,-0.6,0.1,5.2,7.8,0
14,555,0.2,-0.2,0,0.3,5,8.3,0
14,648,0.1,0,0.2,0.2,5.1,8.2,0
14,732,-0.1,0.2,0.2,0,5.3,8.5,0
14,817,0,0,0,0.2,5.1,8.6,0
14,903,0,-0.1,-0.2,0.1,5.2,8.3,0
14,989,-0.2,-0.1,-0.2,-0.1,5,8.2,0
14,1078,-1.8,-0.1,1.5,-2.3,5.2,9.9,0
14,1163,-4.3,-1.4,0,-4.4,3.7,8,0
14,1247,-1.5,0.7,-1.7,-1.2,6,6.5,0
14,1332,2.2,0.3,-0.7,3.6,5.2,8,0
14,1420,3.9,-0.3,-0.9,3.9,3.9,7.5,0
14,1511,0.9,-1.1,0.1,3.1,3.6,9.3,0
14,1599,1.4,-0.6,0.8,4.8,2.7,9.2,0
14,1689,0.5,-0.4,-1.8,3.2,3.3,6.4,0
14,1786,-0.2,-0.2,0.3,2.6,2.6,9.1,0
14,1880,-1.1,0.6,0.3,1.7,3.1,9.6,0
14,1968,-0.8,0,0.8,2.6,2.2,9.9,0
14,2060,-0.1,0.1,0.1,3.5,1.8,8.4,0
14,2146,-0.9,0.2,1.4,3.1,1.7,10.4,0
14,2244,0,0.1,0.1,3.1,1.9,8.6,0
14,2334,-0.6,0.2,1,2.8,2.1,9.8,0
14,2419,-0.6,1,-0.1,2.5,3,8.1,0
14,2503,0.8,-0.1,0.5,4.6,2.7,9.4,0
14,2588,-0.1,0.1,0.5,3.7,2.9,8.9,0
14,2680,-0.3,-0.2,0,3.3,3.5,8.7,0
14,2769,0.2,0.4,-0.1,3.6,4,8.3,0
14,2853,0.2,-0.9,-0.5,4.1,2.7,8.3,0
14,2944,0,-0.3,1.1,4.8,3.1,9.2,0
14,3042,-1.2,-0.4,-0.9,3.1,4.1,6.7,0
14,3127,-1.3,-0.3,-1.1,2.4,4.3,6.7,0
14,3211,-1.3,0.1,-0.1,1.8,4.9,7.8,0
14,3296,-1,0.3,0.4,1.6,5.3,8.6,0
14,3380,-0.6,0.8,0,1.6,5.5,8.5,0
14,3465,-1,0.7,0.1,0.8,5.5,8.5,0
14,3554,-1,0.4,-0.5,0,5.4,7.8,0
14,3640,-0.4,0,-0.3,0.3,5.1,8.4,0
14,3726,0.4,0,0,0.6,5,8.3,0
14,3811,1,-0.4,0.6,1.2,4.4,9.2,0
14,3902,0.2,-0.1,0,0.6,4.8,8.5,0
14,3989,0.6,0.4,0.7,0.8,5.3,9.5,0
14,4074,1.5,0.8,1,1.5,5.8,8.8,0
14,4159,-0.1,-0.2,-1.1,0,5.3,7.4,0
14,4249,-1.6,-1,-0.4,-1.5,4.5,7.1,0
14,4334,-0.1,-0.9,-0.8,0,5.1,6.6,0
14,4422,0.4,-0.3,-0.2,1.2,5.4,7.9,0
14,4507,2,0.6,0.8,1.8,6.3,8.6,0
14,4596,0,-0.5,2.3,0,4.7,9.4,0
14,4684,0.6,0.2,0.4,0.5,5.8,8.5,0
14,4768,0.5,0.1,0.6,0.8,5.5,8.5,0
14,4854,0.8,-0.1,-0.5,0.9,5.7,7.1,0
14,4943,0.4,0.1,-0.7,0.4,6.1,7.2,0
15,36,-0.1,0.3,0.7,0,6.3,8.3,0
15,138,-0.2,0.1,0,0,6.3,7.7,0
15,226,0.1,0,0.4,0.2,6.1,8.1,0
15,311,0.1,-0.1,-0.4,0.4,6,7.4,0
15,396,0,0,-0.3,0.4,6.1,7.5,0
15,482,0.1,-0.1,0.4,0.3,6,7.4,0
15,565,0,0.1,0.4,0.2,6.1,8.4,0
15,657,0.2,0.1,1.3,0.6,5.9,8.6,0
15,742,-0.2,0,-0.5,0.2,6.1,7.3,0
15,827,-0.3,-0.3,-2.1,0.1,6.1,6.8,0
15,925,0.4,-0.1,1.3,0.9,5.7,9.2,0
15,1021,0.1,-0.2,-0.5,0.6,5.8,7.1,0
15,1110,-0.2,0.1,-0.3,0,6.1,7.8,0
15,1210,0.2,-0.1,0,0.6,5.7,7.6,0
15,1300,0.1,0,0.4,0.6,5.8,8.5,0
15,1385,0.1,0,0,0.7,5.6,7.7,0
15,1469,0,-0.1,0.1,0.3,5.6,8.2,0
15,1555,0,0.1,0.6,0.2,5.8,8.7,0
15,1641,-0.1,0.3,-3.3,0,5.3,3.9,0
15,1737,0,-0.1,0.2,0.6,5.7,8.2,0
15,1826,0,-0.1,0.2,0.5,5.8,7.9,0
15,1911,-0.1,0,0.2,0.3,5.6,8.8,0
15,1998,0.3,-0.1,0.6,0.3,5.7,6.9,0
15,2084,-0.1,0,0.7,0.5,5.7,8.9,0
15,2168,0.2,0.1,-0.1,1,5.8,7.9,0
15,2259,0.4,0.2,2.4,0.7,5.6,9.1,0
15,2344,0.1,-0.1,-0.9,0.6,5.7,7.1,0
15,2428,-0.3,0,-0.3,0.2,5.8,7.9,0
15,2513,0,0,0.4,0.4,5.7,8.2,0
15,2599,0.2,-0.2,-0.3,0.7,5.4,7.5,0
15,2687,-0.1,0.1,0.2,0.7,5.6,8.6,0
15,2771,-0.1,-0.1,0.3,0.6,5.3,8.1,0
15,2858,0.1,-0.1,0.2,0.7,5.4,8.1,0
15,2947,0,0.1,-0.1,0.6,5.5,7.9,0
15,3041,0,0,0.1,0.8,5.3,8.4,0
15,3132,0.1,-0.2,0.2,0.5,5.1,8.1,0
15,3218,0.3,0.1,0.2,0.8,5.4,8.2,0
15,3303,0,0,-0.2,0.7,5.3,8.2,0
15,3387,-0.2,0.1,0,0.5,5.4,8,0
15,3471,0,0.1,0.1,0.6,5.4,8,0
15,3562,0.2,-0.1,0.3,0.8,5.2,8.7,0
15,3647,0.1,-0.1,0.4,0.4,5.6,5.6,0
15,3740,-0.4,-0.1,1.4,0.4,5.2,8.4,0
15,3828,0.3,-0.2,-0.6,1.3,5.4,7.7,0
15,3912,0.2,0,0.7,1,5.2,9.2,0
15,4002,0,-0.1,-0.8,0.8,5.3,7.5,0
15,4100,0,0,-0.7,0.5,5.2,7.7,0
15,4188,0.4,0.1,0.9,1.2,5.3,8.5,0
15,4272,0.3,-0.2,1.1,0.9,5,8.7,0
15,4358,0,-0.1,-1,0.2,5.4,7.5,0
15,4444,-0.1,0.1,-0.1,0.3,5.6,8.7,0
15,4532,-0.1,-0.2,0.2,0.3,5.1,7.1,0
15,4622,0.2,-0.2,0.5,0.4,5.2,8.9,0
15,4706,0,0.1,0.5,0.5,5.3,7.9,0
15,4791,0.2,-0.1,1.6,0.7,5.3,9.3,0
15,4879,0,0,-0.1,0.4,5.5,8,0
15,4975,-0.2,0,2.3,0,5.4,10.6,0
16,44,0.1,-0.1,0.9,0.5,5,8.4,0
16,137,-0.1,0.1,-0.5,0.5,5.3,8,0
16,222,-0.6,-0.1,-1.1,0,5.2,8.4,0
16,307,-0.1,-0.1,0.6,0.3,5,8.9,0
16,391,0.5,-0.4,0.9,1,4.7,8.7,0
16,477,-0.1,-0.2,-0.9,0.3,5.2,7.7,0
16,563,-0.4,0.3,0.4,-0.2,5.6,8.7,0
16,647,0,0.1,0.2,0.2,5.3,8.5,0
16,734,0.3,-0.2,-0.3,0.4,5.2,8,0
16,819,-0.4,-0.4,-2.3,0.2,5.5,7.2,0
16,905,-0.1,-0.1,-0.1,0.5,5.1,8.8,0
16,990,-0.1,0,0,0.4,5.2,8.1,0
16,1082,0.1,-0.1,0,0.4,5.1,8.4,0
16,1166,-0.1,0.1,0.5,0.2,5.2,9.2,0
16,1251,0.1,-0.1,0.4,0.5,4.8,9.3,0
16,1336,0,-0.1,0.3,0.2,5,8.6,0
16,1421,0.5,-0.3,-1.8,0.5,5,7.3,0
16,1510,0.5,-0.1,2.4,0.8,4.9,10.6,0
16,1598,0,-0.2,-0.5,0.4,5,7.9,0
16,1687,0.1,-0.1,-1.4,0,5.3,7.6,0
16,1777,0.4,-0.1,2,0.5,5,9.3,0
16,1864,0.3,-0.3,0.4,0.4,4.9,8.1,0
16,1950,-0.2,0,0.2,0,5.1,8.8,0
16,2034,0.1,-0.2,-1.1,0.5,5,6.8,0
16,2122,-0.1,-0.2,2,0.1,5,10.3,0
16,2209,0.1,-0.1,-0.9,0.2,5.2,7.3,0
16,2305,0,0.1,0.4,0.1,5.3,8.7,0
16,2390,0.2,-0.1,0.3,0.4,5.2,8.3,0
16,2474,-0.2,0,-0.3,0,5.4,8.1,0
16,2559,0,-0.1,-1.2,0.3,5.1,7.1,0
16,2653,0.4,-0.2,1.6,0.4,5,9.5,0
16,2738,0,0,0.7,0.2,5.1,9.1,0
16,2823,0.1,-0.3,-2.5,0.5,5.2,6.2,0
